Att01591,SM0002,Stu0136,13,6
Att01592,SM0002,Stu0136,12,8
Att01593,SM0002,Stu0137,12,6
Att01594,SM0002,Stu0137,23,6
Att01595,SM0002,Stu0138,12,10
Att01596,SM0002,Stu0138,3,7
Att01597,SM0002,Stu0138,27,1
Att01598,SM0002,Stu0139,7,9
Att01599,SM0002,Stu0139,6,5
Att01600,SM0002,Stu0140,12,9
Att01601,SM0002,Stu0140,20,10
Att01602,SM0002,Stu0140,18,9
Att01603,SM0002,Stu0140,23,8
Att01604,SM0002,Stu0140,8,10
Att01605,SM0002,Stu0141,3,4
Att01606,SM0002,Stu0141,22,5
Att01607,SM0002,Stu0141,27,8
Att01608,SM0002,Stu0142,22,2
Att01609,SM0002,Stu0142,6,7
Att01610,SM0002,Stu0142,8,10
Att01611,SM0002,Stu0143,16,10
Att01612,SM0002,Stu0144,18,6
Att01613,SM0002,Stu0145,13,7
Att01614,SM0002,Stu0145,2,9
Att01615,SM0002,Stu0145,14,9
Att01616,SM0002,Stu0146,4,1
Att01617,SM0002,Stu0147,16,8
Att01618,SM0002,Stu0147,17,6
Att01619,SM0002,Stu0147,4,3
Att01620,SM0002,Stu0147,19,8
Att01621,SM0002,Stu0148,18,5
Att01622,SM0002,Stu0148,24,9
Att01623,SM0002,Stu0148,11,9
Att01624,SM0002,Stu0149,21,3
Att01625,SM0002,Stu0150,6,8
Att01626,SM0002,Stu0150,5,7
Att01627,SM0002,Stu0150,4,8
Att01628,SM0002,Stu0150,2,3
Att01629,SM0002,Stu0151,11,9
Att01630,SM0002,Stu0151,14,8
Att01631,SM0002,Stu0152,7,5
Att01632,SM0002,Stu0152,4,3
Att01633,SM0002,Stu0152,8,8
Att01634,SM0002,Stu0152,11,8
Att01635,SM0002,Stu0153,15,9
Att01636,SM0002,Stu0153,24,1
Att01637,SM0002,Stu0154,10,10
Att01638,SM0002,Stu0154,18,10
Att01639,SM0002,Stu0155,13,5
Att01640,SM0002,Stu0155,2,7
Att01641,SM0002,Stu0155,16,6
Att01642,SM0002,Stu0155,5,9
Att01643,SM0002,Stu0155,21,6
Att01644,SM0002,Stu0156,23,5
Att01645,SM0002,Stu0156,25,3
Att01646,SM0002,Stu0156,30,9
Att01647,SM0002,Stu0156,5,5
Att01648,SM0002,Stu0157,5,9
Att01649,SM0002,Stu0157,9,5
Att01650,SM0002,Stu0157,14,9
Att01651,SM0002,Stu0158,17,7
Att01652,SM0002,Stu0158,11,9
Att01653,SM0002,Stu0158,16,9
Att01654,SM0002,Stu0159,14,9
Att01655,SM0002,Stu0159,17,6
Att01656,SM0002,Stu0159,11,6
Att01657,SM0002,Stu0160,5,5
Att01658,SM0002,Stu0160,1,6
Att01659,SM0002,Stu0160,3,3
Att01660,SM0002,Stu0160,6,10
Att01661,SM0002,Stu0161,3,3
Att01662,SM0002,Stu0162,16,7
Att01663,SM0002,Stu0162,13,5
Att01664,SM0002,Stu0162,3,8
Att01665,SM0002,Stu0163,20,8
Att01666,SM0002,Stu0163,16,10
Att01667,SM0002,Stu0163,29,4
Att01668,SM0002,Stu0163,22,7
Att01669,SM0002,Stu0163,5,5
Att01670,SM0002,Stu0164,7,10
Att01671,SM0002,Stu0164,1,5
Att01672,SM0002,Stu0165,20,5
Att01673,SM0002,Stu0166,5,8
Att01674,SM0002,Stu0166,1,6
Att01675,SM0002,Stu0166,4,10
Att01676,SM0002,Stu0166,3,10
Att01677,SM0002,Stu0166,2,3
Att01678,SM0002,Stu0167,1,5
Att01679,SM0002,Stu0168,19,10
Att01680,SM0002,Stu0168,6,8
Att01681,SM0002,Stu0168,1,9
Att01682,SM0002,Stu0169,15,6
Att01683,SM0002,Stu0169,16,9
Att01684,SM0002,Stu0169,17,6
Att01685,SM0002,Stu0169,5,10
Att01686,SM0002,Stu0169,19,5
Att01687,SM0002,Stu0170,16,10
Att01688,SM0002,Stu0171,20,1
Att01689,SM0002,Stu0171,17,6
Att01690,SM0002,Stu0172,16,6
Att01691,SM0002,Stu0172,12,6
Att01692,SM0002,Stu0172,13,6
Att01693,SM0002,Stu0173,6,7
Att01694,SM0002,Stu0173,5,6
Att01695,SM0002,Stu0173,2,10
Att01696,SM0002,Stu0173,3,6
Att01697,SM0002,Stu0174,25,7
Att01698,SM0002,Stu0174,9,10
Att01699,SM0002,Stu0175,15,5
Att01700,SM0002,Stu0175,6,8
Att01701,SM0002,Stu0175,8,8
Att01702,SM0002,Stu0175,5,5
Att01703,SM0002,Stu0175,10,6
Att01704,SM0002,Stu0176,11,7
Att01705,SM0002,Stu0176,5,7
Att01706,SM0002,Stu0177,1,7
Att01707,SM0002,Stu0177,4,9
Att01708,SM0002,Stu0177,5,8
Att01709,SM0002,Stu0177,2,6
Att01710,SM0002,Stu0177,6,7
Att01711,SM0002,Stu0178,8,6
Att01712,SM0002,Stu0178,4,1
Att01713,SM0002,Stu0178,9,8
Att01714,SM0002,Stu0178,6,6
Att01715,SM0002,Stu0178,5,9
Att01716,SM0002,Stu0179,16,5
Att01717,SM0002,Stu0180,7,10
Att01718,SM0002,Stu0180,19,6
Att01719,SM0002,Stu0181,20,5
Att01720,SM0002,Stu0181,19,9
Att01721,SM0002,Stu0182,13,8
Att01722,SM0002,Stu0183,25,1
Att01723,SM0002,Stu0183,12,8
Att01724,SM0002,Stu0183,10,8
Att01725,SM0002,Stu0183,17,8
Att01726,SM0002,Stu0184,24,7
Att01727,SM0002,Stu0185,14,6
Att01728,SM0002,Stu0185,17,10
Att01729,SM0002,Stu0186,27,6
Att01730,SM0002,Stu0186,23,10
Att01731,SM0002,Stu0187,4,3
Att01732,SM0002,Stu0188,3,3
Att01733,SM0002,Stu0188,5,10
Att01734,SM0002,Stu0188,6,7
Att01735,SM0002,Stu0188,2,9
Att01736,SM0002,Stu0189,10,10
Att01737,SM0002,Stu0189,1,10
Att01738,SM0002,Stu0189,21,6
Att01739,SM0002,Stu0190,10,6
Att01740,SM0002,Stu0191,3,10
Att01741,SM0002,Stu0191,2,9
Att01742,SM0002,Stu0191,4,4
Att01743,SM0002,Stu0191,6,5
Att01744,SM0002,Stu0192,21,4
Att01745,SM0002,Stu0192,14,10
Att01746,SM0002,Stu0192,11,10
Att01747,SM0002,Stu0192,3,6
Att01748,SM0002,Stu0193,11,7
Att01749,SM0002,Stu0193,19,5
Att01750,SM0002,Stu0194,20,7
Att01751,SM0002,Stu0194,19,9
Att01752,SM0002,Stu0194,17,10
Att01753,SM0002,Stu0195,6,6
Att01754,SM0002,Stu0195,19,9
Att01755,SM0002,Stu0195,10,9
Att01756,SM0002,Stu0196,22,6
Att01757,SM0002,Stu0196,11,5
Att01758,SM0002,Stu0196,21,10
Att01759,SM0002,Stu0197,5,10
Att01760,SM0002,Stu0198,4,7
Att01761,SM0002,Stu0198,12,9
Att01762,SM0002,Stu0198,10,9
Att01763,SM0002,Stu0198,1,5
Att01764,SM0002,Stu0198,14,7
Att01765,SM0002,Stu0199,6,6
Att01766,SM0002,Stu0199,5,6
Att01767,SM0002,Stu0199,1,7
Att01768,SM0002,Stu0199,4,2
Att01769,SM0002,Stu0199,3,9
Att01770,SM0003,Stu0000,4,2
Att01771,SM0003,Stu0000,3,9
Att01772,SM0003,Stu0000,6,8
Att01773,SM0003,Stu0001,13,5
Att01774,SM0003,Stu0001,12,5
Att01775,SM0003,Stu0001,15,7
Att01776,SM0003,Stu0002,1,10
Att01777,SM0003,Stu0002,4,4
Att01778,SM0003,Stu0002,7,8
Att01779,SM0003,Stu0002,14,8
Att01780,SM0003,Stu0002,11,6
Att01781,SM0003,Stu0003,1,6
Att01782,SM0003,Stu0003,6,9
Att01783,SM0003,Stu0003,3,6
Att01784,SM0003,Stu0003,2,5
Att01785,SM0003,Stu0004,8,10
Att01786,SM0003,Stu0005,8,8
Att01787,SM0003,Stu0005,1,6
Att01788,SM0003,Stu0005,15,8
Att01789,SM0003,Stu0005,3,7
Att01790,SM0003,Stu0006,17,6
Att01791,SM0003,Stu0007,7,8
Att01792,SM0003,Stu0007,16,7
Att01793,SM0003,Stu0007,14,6
Att01794,SM0003,Stu0007,4,3
Att01795,SM0003,Stu0007,19,8
Att01796,SM0003,Stu0008,2,9
Att01797,SM0003,Stu0008,15,10
Att01798,SM0003,Stu0008,3,1
Att01799,SM0003,Stu0009,5,9
Att01800,SM0003,Stu0009,6,9
Att01801,SM0003,Stu0009,3,10
Att01802,SM0003,Stu0010,2,5
Att01803,SM0003,Stu0010,3,8
Att01804,SM0003,Stu0011,10,7
Att01805,SM0003,Stu0011,20,1
Att01806,SM0003,Stu0012,8,5
Att01807,SM0003,Stu0012,15,5
Att01808,SM0003,Stu0012,16,7
Att01809,SM0003,Stu0013,13,8
Att01810,SM0003,Stu0013,14,8
Att01811,SM0003,Stu0013,3,1
Att01812,SM0003,Stu0013,6,9
Att01813,SM0003,Stu0013,10,7
Att01814,SM0003,Stu0014,8,7
Att01815,SM0003,Stu0014,3,9
Att01816,SM0003,Stu0015,4,6
Att01817,SM0003,Stu0015,6,8
Att01818,SM0003,Stu0016,23,9
Att01819,SM0003,Stu0016,15,10
Att01820,SM0003,Stu0017,9,9
Att01821,SM0003,Stu0017,15,8
Att01822,SM0003,Stu0018,1,9
Att01823,SM0003,Stu0019,10,9
Att01824,SM0003,Stu0019,1,10
Att01825,SM0003,Stu0019,7,6
Att01826,SM0003,Stu0019,14,5
Att01827,SM0003,Stu0019,4,10
Att01828,SM0003,Stu0020,11,5
Att01829,SM0003,Stu0020,14,6
Att01830,SM0003,Stu0020,15,10
Att01831,SM0003,Stu0021,7,6
Att01832,SM0003,Stu0021,9,6
Att01833,SM0003,Stu0022,2,4
Att01834,SM0003,Stu0022,6,5
Att01835,SM0003,Stu0023,18,5
Att01836,SM0003,Stu0024,4,7
Att01837,SM0003,Stu0024,6,6
Att01838,SM0003,Stu0024,7,7
Att01839,SM0003,Stu0024,12,5
Att01840,SM0003,Stu0024,5,7
Att01841,SM0003,Stu0025,6,8
Att01842,SM0003,Stu0025,15,10
Att01843,SM0003,Stu0026,14,5
Att01844,SM0003,Stu0027,25,2
Att01845,SM0003,Stu0027,24,10
Att01846,SM0003,Stu0027,6,9
Att01847,SM0003,Stu0027,23,2
Att01848,SM0003,Stu0027,21,5
Att01849,SM0003,Stu0028,15,5
Att01850,SM0003,Stu0029,21,10
Att01851,SM0003,Stu0029,27,4
Att01852,SM0003,Stu0029,24,3
Att01853,SM0003,Stu0030,21,9
Att01854,SM0003,Stu0030,16,8
Att01855,SM0003,Stu0031,6,10
Att01856,SM0003,Stu0031,9,9
Att01857,SM0003,Stu0031,11,6
Att01858,SM0003,Stu0031,14,7
Att01859,SM0003,Stu0032,25,4
Att01860,SM0003,Stu0032,24,4
Att01861,SM0003,Stu0033,4,3
Att01862,SM0003,Stu0033,13,9
Att01863,SM0003,Stu0034,22,3
Att01864,SM0003,Stu0034,27,1
Att01865,SM0003,Stu0034,24,6
Att01866,SM0003,Stu0035,4,1
Att01867,SM0003,Stu0035,6,8
Att01868,SM0003,Stu0035,24,2
Att01869,SM0003,Stu0035,3,1
Att01870,SM0003,Stu0035,16,10
Att01871,SM0003,Stu0036,12,6
Att01872,SM0003,Stu0036,9,6
Att01873,SM0003,Stu0036,26,4
Att01874,SM0003,Stu0036,6,5
Att01875,SM0003,Stu0036,21,4
Att01876,SM0003,Stu0037,5,6
Att01877,SM0003,Stu0037,2,5
Att01878,SM0003,Stu0037,25,5
Att01879,SM0003,Stu0037,6,8
Att01880,SM0003,Stu0037,20,4
Att01881,SM0003,Stu0038,1,5
Att01882,SM0003,Stu0038,5,8
Att01883,SM0003,Stu0039,1,6
Att01884,SM0003,Stu0039,6,5
Att01885,SM0003,Stu0040,3,1
Att01886,SM0003,Stu0041,1,5
Att01887,SM0003,Stu0041,3,7
Att01888,SM0003,Stu0041,6,8
Att01889,SM0003,Stu0042,10,7
Att01890,SM0003,Stu0042,20,7
Att01891,SM0003,Stu0042,16,9
Att01892,SM0003,Stu0043,4,4
Att01893,SM0003,Stu0043,2,3
Att01894,SM0003,Stu0043,8,7
Att01895,SM0003,Stu0043,10,7
Att01896,SM0003,Stu0043,9,5
Att01897,SM0003,Stu0044,3,4
Att01898,SM0003,Stu0044,17,8
Att01899,SM0003,Stu0044,18,7
Att01900,SM0003,Stu0044,5,6
Att01901,SM0003,Stu0045,9,6
Att01902,SM0003,Stu0045,23,5
Att01903,SM0003,Stu0045,26,10
Att01904,SM0003,Stu0046,4,8
Att01905,SM0003,Stu0047,2,9
Att01906,SM0003,Stu0048,7,8
Att01907,SM0003,Stu0048,15,8
Att01908,SM0003,Stu0048,16,10
Att01909,SM0003,Stu0048,12,6
Att01910,SM0003,Stu0049,2,3
Att01911,SM0003,Stu0049,5,7
Att01912,SM0003,Stu0049,4,7
Att01913,SM0003,Stu0049,1,8
Att01914,SM0003,Stu0050,25,2
Att01915,SM0003,Stu0050,4,1
Att01916,SM0003,Stu0050,21,9
Att01917,SM0003,Stu0050,8,6
Att01918,SM0003,Stu0051,2,1
Att01919,SM0003,Stu0051,6,8
Att01920,SM0003,Stu0052,3,4
Att01921,SM0003,Stu0053,5,9
Att01922,SM0003,Stu0053,4,5
Att01923,SM0003,Stu0053,18,9
Att01924,SM0003,Stu0053,12,6
Att01925,SM0003,Stu0053,2,4
Att01926,SM0003,Stu0054,9,5
Att01927,SM0003,Stu0055,16,8
Att01928,SM0003,Stu0055,21,7
Att01929,SM0003,Stu0056,14,5
Att01930,SM0003,Stu0056,11,9
Att01931,SM0003,Stu0056,9,10
Att01932,SM0003,Stu0056,3,9
Att01933,SM0003,Stu0057,6,7
Att01934,SM0003,Stu0058,8,7
Att01935,SM0003,Stu0058,20,6
Att01936,SM0003,Stu0059,10,6
Att01937,SM0003,Stu0059,18,6
Att01938,SM0003,Stu0059,2,7
Att01939,SM0003,Stu0059,20,4
Att01940,SM0003,Stu0060,24,8
Att01941,SM0003,Stu0061,31,8
Att01942,SM0003,Stu0061,6,8
Att01943,SM0003,Stu0062,6,7
Att01944,SM0003,Stu0062,14,6
Att01945,SM0003,Stu0062,22,5
Att01946,SM0003,Stu0063,6,10
Att01947,SM0003,Stu0063,2,2
Att01948,SM0003,Stu0063,3,1
Att01949,SM0003,Stu0064,5,6
Att01950,SM0003,Stu0064,1,8
Att01951,SM0003,Stu0064,3,8
Att01952,SM0003,Stu0064,6,9
Att01953,SM0003,Stu0065,20,3
Att01954,SM0003,Stu0066,16,10
Att01955,SM0003,Stu0066,7,9
Att01956,SM0003,Stu0066,5,9
Att01957,SM0003,Stu0067,2,2
Att01958,SM0003,Stu0067,11,9
Att01959,SM0003,Stu0067,10,8
Att01960,SM0003,Stu0067,5,6
Att01961,SM0003,Stu0068,8,5
Att01962,SM0003,Stu0068,11,8
Att01963,SM0003,Stu0068,1,10
Att01964,SM0003,Stu0068,6,5
Att01965,SM0003,Stu0069,18,8
Att01966,SM0003,Stu0070,5,9
Att01967,SM0003,Stu0070,8,5
Att01968,SM0003,Stu0070,13,7
Att01969,SM0003,Stu0070,9,7
Att01970,SM0003,Stu0070,15,7
Att01971,SM0003,Stu0071,14,10
Att01972,SM0003,Stu0071,2,9
Att01973,SM0003,Stu0071,5,6
Att01974,SM0003,Stu0071,13,8
Att01975,SM0003,Stu0071,10,10
Att01976,SM0003,Stu0072,7,8
Att01977,SM0003,Stu0073,9,5
Att01978,SM0003,Stu0073,8,8
Att01979,SM0003,Stu0073,14,8
Att01980,SM0003,Stu0073,2,4
Att01981,SM0003,Stu0074,10,6
Att01982,SM0003,Stu0074,3,8
Att01983,SM0003,Stu0075,18,9
Att01984,SM0003,Stu0075,13,10
Att01985,SM0003,Stu0075,9,9
Att01986,SM0003,Stu0075,2,6
Att01987,SM0003,Stu0075,3,3
Att01988,SM0003,Stu0076,6,8
Att01989,SM0003,Stu0077,5,8
Att01990,SM0003,Stu0078,19,9
Att01991,SM0003,Stu0078,4,6
Att01992,SM0003,Stu0078,25,9
Att01993,SM0003,Stu0079,5,6
Att01994,SM0003,Stu0079,1,9
Att01995,SM0003,Stu0079,6,5
Att01996,SM0003,Stu0079,3,3
Att01997,SM0003,Stu0079,4,3
Att01998,SM0003,Stu0080,5,9
Att01999,SM0003,Stu0080,19,5
Att02000,SM0003,Stu0080,9,10
Att02001,SM0003,Stu0080,15,10
Att02002,SM0003,Stu0080,16,6
Att02003,SM0003,Stu0081,16,9
Att02004,SM0003,Stu0081,11,7
Att02005,SM0003,Stu0081,23,1
Att02006,SM0003,Stu0082,1,6
Att02007,SM0003,Stu0082,5,7
Att02008,SM0003,Stu0082,6,9
Att02009,SM0003,Stu0082,4,6
Att02010,SM0003,Stu0082,7,6
Att02011,SM0003,Stu0083,11,5
Att02012,SM0003,Stu0083,1,8
Att02013,SM0003,Stu0083,3,4
Att02014,SM0003,Stu0083,8,9
Att02015,SM0003,Stu0084,6,10
Att02016,SM0003,Stu0084,4,7
Att02017,SM0003,Stu0084,11,6
Att02018,SM0003,Stu0085,28,8
Att02019,SM0003,Stu0086,3,1
Att02020,SM0003,Stu0086,1,6
Att02021,SM0003,Stu0087,8,7
Att02022,SM0003,Stu0087,3,9
Att02023,SM0003,Stu0088,3,8
Att02024,SM0003,Stu0088,5,8
Att02025,SM0003,Stu0088,2,9
Att02026,SM0003,Stu0088,1,7
Att02027,SM0003,Stu0088,6,5
Att02028,SM0003,Stu0089,7,5
Att02029,SM0003,Stu0090,13,6
Att02030,SM0003,Stu0090,7,8
Att02031,SM0003,Stu0090,9,9
Att02032,SM0003,Stu0090,17,7
Att02033,SM0003,Stu0091,3,10
Att02034,SM0003,Stu0091,6,7
Att02035,SM0003,Stu0091,10,8
Att02036,SM0003,Stu0091,2,3
Att02037,SM0003,Stu0091,9,6
Att02038,SM0003,Stu0092,11,5
Att02039,SM0003,Stu0092,16,9
Att02040,SM0003,Stu0092,9,6
Att02041,SM0003,Stu0093,26,9
Att02042,SM0003,Stu0094,4,3
Att02043,SM0003,Stu0094,1,5
Att02044,SM0003,Stu0094,6,8
Att02045,SM0003,Stu0094,3,10
Att02046,SM0003,Stu0094,2,6
Att02047,SM0003,Stu0095,9,5
Att02048,SM0003,Stu0095,11,10
Att02049,SM0003,Stu0095,8,5
Att02050,SM0003,Stu0095,16,8
Att02051,SM0003,Stu0095,7,10
Att02052,SM0003,Stu0096,19,9
Att02053,SM0003,Stu0096,16,7
Att02054,SM0003,Stu0096,12,7
Att02055,SM0003,Stu0096,2,9
Att02056,SM0003,Stu0096,4,5
Att02057,SM0003,Stu0097,4,2
Att02058,SM0003,Stu0097,9,10
Att02059,SM0003,Stu0097,3,7
Att02060,SM0003,Stu0097,8,7
Att02061,SM0003,Stu0098,8,8
Att02062,SM0003,Stu0098,25,4
Att02063,SM0003,Stu0098,21,4
Att02064,SM0003,Stu0099,4,1
Att02065,SM0003,Stu0100,3,2
Att02066,SM0003,Stu0100,1,5
Att02067,SM0003,Stu0100,6,8
Att02068,SM0003,Stu0101,4,10
Att02069,SM0003,Stu0102,21,1
Att02070,SM0003,Stu0102,6,8
Att02071,SM0003,Stu0102,8,8
Att02072,SM0003,Stu0103,22,9
Att02073,SM0003,Stu0103,23,10
Att02074,SM0003,Stu0103,2,7
Att02075,SM0003,Stu0104,13,8
Att02076,SM0003,Stu0104,10,5
Att02077,SM0003,Stu0104,9,9
Att02078,SM0003,Stu0104,14,9
Att02079,SM0003,Stu0104,11,6
Att02080,SM0003,Stu0105,7,5
Att02081,SM0003,Stu0105,3,2
Att02082,SM0003,Stu0105,4,1
Att02083,SM0003,Stu0105,10,7
Att02084,SM0003,Stu0106,15,8
Att02085,SM0003,Stu0106,23,8
Att02086,SM0003,Stu0106,12,6
Att02087,SM0003,Stu0106,25,7
Att02088,SM0003,Stu0106,19,9
Att02089,SM0003,Stu0107,14,5
Att02090,SM0003,Stu0107,8,8
Att02091,SM0003,Stu0107,5,9
Att02092,SM0003,Stu0107,19,8
Att02093,SM0003,Stu0108,19,5
Att02094,SM0003,Stu0108,12,7
Att02095,SM0003,Stu0108,17,5
Att02096,SM0003,Stu0108,3,5
Att02097,SM0003,Stu0108,18,9
Att02098,SM0003,Stu0109,2,1
Att02099,SM0003,Stu0109,11,8
Att02100,SM0003,Stu0109,8,5
Att02101,SM0003,Stu0109,7,9
Att02102,SM0003,Stu0109,21,7
Att02103,SM0003,Stu0110,2,8
Att02104,SM0003,Stu0110,6,9
Att02105,SM0003,Stu0110,10,10
Att02106,SM0003,Stu0111,5,8
Att02107,SM0003,Stu0111,4,9
Att02108,SM0003,Stu0111,13,6
Att02109,SM0003,Stu0111,15,6
Att02110,SM0003,Stu0111,12,5
Att02111,SM0003,Stu0112,11,6
Att02112,SM0003,Stu0112,12,9
Att02113,SM0003,Stu0112,7,8
Att02114,SM0003,Stu0112,22,5
Att02115,SM0003,Stu0112,3,10
Att02116,SM0003,Stu0113,1,8
Att02117,SM0003,Stu0114,10,10
Att02118,SM0003,Stu0115,4,1
Att02119,SM0003,Stu0115,14,5
Att02120,SM0003,Stu0115,24,5
Att02121,SM0003,Stu0115,5,8
Att02122,SM0003,Stu0115,21,7
Att02123,SM0003,Stu0116,5,5
Att02124,SM0003,Stu0117,12,7
Att02125,SM0003,Stu0117,3,7
Att02126,SM0003,Stu0118,9,9
Att02127,SM0003,Stu0119,1,8
Att02128,SM0003,Stu0119,7,9
Att02129,SM0003,Stu0119,14,5
Att02130,SM0003,Stu0119,16,5
Att02131,SM0003,Stu0120,16,5
Att02132,SM0003,Stu0120,11,9
Att02133,SM0003,Stu0120,18,5
Att02134,SM0003,Stu0120,3,5
Att02135,SM0003,Stu0120,2,2
Att02136,SM0003,Stu0121,16,6
Att02137,SM0003,Stu0121,15,6
Att02138,SM0003,Stu0121,9,9
Att02139,SM0003,Stu0122,5,10
Att02140,SM0003,Stu0122,18,10
Att02141,SM0003,Stu0122,17,5
Att02142,SM0003,Stu0123,9,8
Att02143,SM0003,Stu0123,10,7
Att02144,SM0003,Stu0123,7,10
Att02145,SM0003,Stu0123,12,10
Att02146,SM0003,Stu0124,6,6
Att02147,SM0003,Stu0124,17,7
Att02148,SM0003,Stu0124,5,5
Att02149,SM0003,Stu0124,9,7
Att02150,SM0003,Stu0125,5,5
Att02151,SM0003,Stu0125,8,10
Att02152,SM0003,Stu0126,22,6
Att02153,SM0003,Stu0126,10,10
Att02154,SM0003,Stu0126,6,6
Att02155,SM0003,Stu0126,8,6
Att02156,SM0003,Stu0127,5,7
Att02157,SM0003,Stu0127,23,2
Att02158,SM0003,Stu0127,22,8
Att02159,SM0003,Stu0128,16,7
Att02160,SM0003,Stu0128,26,1
Att02161,SM0003,Stu0128,11,9
Att02162,SM0003,Stu0129,4,5
Att02163,SM0003,Stu0129,9,9
Att02164,SM0003,Stu0129,8,5
Att02165,SM0003,Stu0130,10,8
Att02166,SM0003,Stu0130,8,9
Att02167,SM0003,Stu0130,9,7
Att02168,SM0003,Stu0130,1,7
Att02169,SM0003,Stu0130,4,6
Att02170,SM0003,Stu0131,5,6
Att02171,SM0003,Stu0131,3,8
Att02172,SM0003,Stu0131,8,5
Att02173,SM0003,Stu0132,17,6
Att02174,SM0003,Stu0132,21,4
Att02175,SM0003,Stu0132,3,8
Att02176,SM0003,Stu0132,4,6
Att02177,SM0003,Stu0133,3,1
Att02178,SM0003,Stu0133,9,7
Att02179,SM0003,Stu0133,1,8
Att02180,SM0003,Stu0133,4,3
Att02181,SM0003,Stu0134,4,7
Att02182,SM0003,Stu0134,11,8
Att02183,SM0003,Stu0134,24,2
Att02184,SM0003,Stu0134,23,4
Att02185,SM0003,Stu0135,17,8
Att02186,SM0003,Stu0135,20,8
Att02187,SM0003,Stu0135,3,4
Att02188,SM0003,Stu0135,14,6
Att02189,SM0003,Stu0135,9,10
Att02190,SM0003,Stu0136,10,10
Att02191,SM0003,Stu0137,7,5
Att02192,SM0003,Stu0137,16,5
Att02193,SM0003,Stu0138,22,2
Att02194,SM0003,Stu0138,4,8
Att02195,SM0003,Stu0138,25,5
Att02196,SM0003,Stu0138,28,4
Att02197,SM0003,Stu0138,16,6
Att02198,SM0003,Stu0139,16,6
Att02199,SM0003,Stu0139,8,9
Att02200,SM0003,Stu0140,18,5
Att02201,SM0003,Stu0140,13,7
Att02202,SM0003,Stu0140,5,7
Att02203,SM0003,Stu0140,2,5
Att02204,SM0003,Stu0141,13,7
Att02205,SM0003,Stu0141,27,3
Att02206,SM0003,Stu0141,2,7
Att02207,SM0003,Stu0141,1,7
Att02208,SM0003,Stu0142,3,4
Att02209,SM0003,Stu0142,18,6
Att02210,SM0003,Stu0142,23,7
Att02211,SM0003,Stu0143,10,5
Att02212,SM0003,Stu0143,15,9
Att02213,SM0003,Stu0143,6,5
Att02214,SM0003,Stu0144,8,8
Att02215,SM0003,Stu0145,3,8
Att02216,SM0003,Stu0145,15,6
Att02217,SM0003,Stu0146,5,10
Att02218,SM0003,Stu0146,1,6
Att02219,SM0003,Stu0146,11,10
Att02220,SM0003,Stu0146,6,10
Att02221,SM0003,Stu0146,8,9
Att02222,SM0003,Stu0147,22,4
Att02223,SM0003,Stu0147,1,7
Att02224,SM0003,Stu0148,3,5
Att02225,SM0003,Stu0148,25,9
Att02226,SM0003,Stu0148,10,8
Att02227,SM0003,Stu0148,9,7
Att02228,SM0003,Stu0149,20,5
Att02229,SM0003,Stu0149,6,8
Att02230,SM0003,Stu0150,2,4
Att02231,SM0003,Stu0150,3,6
Att02232,SM0003,Stu0150,5,10
Att02233,SM0003,Stu0151,8,6
Att02234,SM0003,Stu0152,3,2
Att02235,SM0003,Stu0153,17,9
Att02236,SM0003,Stu0153,19,6
Att02237,SM0003,Stu0153,20,3
Att02238,SM0003,Stu0153,13,5
Att02239,SM0003,Stu0154,4,4
Att02240,SM0003,Stu0154,17,10
Att02241,SM0003,Stu0155,15,8
Att02242,SM0003,Stu0155,26,5
Att02243,SM0003,Stu0155,14,9
Att02244,SM0003,Stu0155,13,9
Att02245,SM0003,Stu0156,26,6
Att02246,SM0003,Stu0156,11,7
Att02247,SM0003,Stu0156,24,9
Att02248,SM0003,Stu0156,6,7
Att02249,SM0003,Stu0156,18,10
Att02250,SM0003,Stu0157,17,10
Att02251,SM0003,Stu0157,9,6
Att02252,SM0003,Stu0157,2,7
Att02253,SM0003,Stu0158,11,10
Att02254,SM0003,Stu0158,22,10
Att02255,SM0003,Stu0159,14,8
Att02256,SM0003,Stu0159,6,8
Att02257,SM0003,Stu0160,6,10
Att02258,SM0003,Stu0160,1,7
Att02259,SM0003,Stu0160,4,2
Att02260,SM0003,Stu0160,5,6
Att02261,SM0003,Stu0161,6,9
Att02262,SM0003,Stu0161,18,10
Att02263,SM0003,Stu0161,12,8
Att02264,SM0003,Stu0161,14,6
Att02265,SM0003,Stu0161,2,5
Att02266,SM0003,Stu0162,13,8
Att02267,SM0003,Stu0162,1,6
Att02268,SM0003,Stu0162,7,9
Att02269,SM0003,Stu0162,11,9
Att02270,SM0003,Stu0162,14,10
Att02271,SM0003,Stu0163,7,5
Att02272,SM0003,Stu0163,17,6
Att02273,SM0003,Stu0163,21,6
Att02274,SM0003,Stu0164,14,9
Att02275,SM0003,Stu0164,9,8
Att02276,SM0003,Stu0164,3,3
Att02277,SM0003,Stu0165,12,5
Att02278,SM0003,Stu0165,7,7
Att02279,SM0003,Stu0165,18,5
Att02280,SM0003,Stu0165,2,8
Att02281,SM0003,Stu0165,11,5
Att02282,SM0003,Stu0166,2,6
Att02283,SM0003,Stu0166,3,10
Att02284,SM0003,Stu0166,5,10
Att02285,SM0003,Stu0166,4,3
Att02286,SM0003,Stu0166,1,7
Att02287,SM0003,Stu0167,11,6
Att02288,SM0003,Stu0167,1,10
Att02289,SM0003,Stu0167,2,7
Att02290,SM0003,Stu0167,5,9
